IMAGEN,PIPELINE,PORCENTAJE DE SIMILITUD,TEXTO ORIGINAL,TEXTO DETECTADO,TIEMPO(PIPELINE INDIVIDUAL + OCR + VALIDACION),,
12,"crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness
solarize",0,AURA DANIELA VARGAS ACERO,,2.25946662600109,,
12,"solarize
enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology",50,AURA DANIELA VARGAS ACERO,". .
… — Ilnwr'x-""n1l'u'u …,
-' -:….-uu.L… :|,

' 'RA_ DANIEU
ARGAS'ACI“ ;:",4.34906104500078,,
12,"posterize
clean_imagemagic
enhance_basic_sharpness
solarize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,2.83027746799962,,
12,"enhance_basic_sharpness
posterize
solarize
crop_morphology
clean_imagemagic",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS",3.09203493699897,,
12,"enhance_basic_sharpness
posterize
clean_imagemagic
solarize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.18070972899841,,
12,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,2.97937952400025,,
12,"solarize
posterize
clean_imagemagic",65,AURA DANIELA VARGAS ACERO,"ARGÁS'AG'2'

AURA DANIELz€r

¡:$

    

   

».
,.:—",2.71238777299914,,
12,"crop_morphology
clean_imagemagic
solarize
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,2.32269382100276,,
12,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,3.36371062999933,,
12,"clean_imagemagic
solarize
posterize
crop_morphology
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.91229834100159,,
12,"crop_morphology
enhance_basic_sharpness
solarize
posterize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.56794780000018,,
12,"solarize
clean_imagemagic
crop_morphology
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,3.22614092699951,,
12,"posterize
crop_morphology",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA '
VARGAS AC% 4 i",1.59265279199826,,
12,"posterize
crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness",80,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGA;w",3.23203041099987,,
12,"enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize
solarize",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACERO",3.17408583700126,,
12,"posterize
enhance_basic_sharpness
crop_morphology",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA '
VARGAS AC% 4 i",1.71432136899966,,
12,"solarize
clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,3.14265221800088,,
12,"clean_imagemagic
posterize
solarize
crop_morphology
enhance_basic_sharpness",98,AURA DANIELA VARGAS ACERO,"%% ?

      

AURA DANIELA
VARGAS ACER",6.00364058200103,,
12,"enhance_basic_sharpness
solarize
posterize
clean_imagemagic
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.38254855300147,,
12,"crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness
solarize",0,AURA DANIELA VARGAS ACERO,"___—,—",2.29172557499987,,
12,"clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,3.07062026600033,,
12,"solarize
clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.15466784299861,,
12,"enhance_basic_sharpness
clean_imagemagic
solarize
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,,3.15384733300016,,
12,"posterize
clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.98131433500021,,
12,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,3.40576031599812,,
12,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,2.28938944499896,,
12,"enhance_basic_sharpness
solarize
crop_morphology
posterize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,3.65049139300027,,
12,"posterize
enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic",77,AURA DANIELA VARGAS ACERO,"""¿: :...! _ .

  

AURA DANIELA
vARºA-f»w",3.30822744999932,,
12,"clean_imagemagic
solarize
posterize
enhance_basic_sharpness
crop_morphology",0,AURA DANIELA VARGAS ACERO,,2.92114102100095,,
12,"crop_morphology
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.15718398200079,,
12,"clean_imagemagic
enhance_basic_sharpness
posterize
solarize
crop_morphology",98,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACER",2.98577395100074,,
12,"solarize
crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.68883412099967,,
12,"solarize
posterize",94,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS AE—;©",1.46220510700005,,
12,"solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,,3.23427846999948,,
12,"posterize
crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic",80,AURA DANIELA VARGAS ACERO,"""¿: :...! _ .

  

AURA DANIELA
www",3.22970016100044,,
12,"crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,2.2806204389999,,
12,"solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,2.787909390001,,
12,"enhance_basic_sharpness
crop_morphology
posterize
solarize
clean_imagemagic",71,AURA DANIELA VARGAS ACERO,"AURA DANIELA …r.
vzmmxs A… . ai",3.44793852099974,,
12,"posterize
crop_morphology
clean_imagemagic",80,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGA$W",3.033167263,,
12,"posterize
clean_imagemagic",81,AURA DANIELA VARGAS ACERO,"AURA DANIELA ¿
VARGAS¿3QJ*",2.35460905900072,,
12,"solarize
posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,3.2954009770001,,
12,"enhance_basic_sharpness
posterize
solarize
clean_imagemagic
crop_morphology",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS",3.11351235500115,,
12,"clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,3.02804480799932,,
12,"solarize
posterize
crop_morphology
clean_imagemagic",8,AURA DANIELA VARGAS ACERO,"';"":¿g",3.29135091199896,,
12,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,3.00899360600124,,
12,"solarize
clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.1158344029991,,
12,"enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,3.13192357699882,,
12,"clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness
solarize",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
. VARGAS ACERO

—-—- . .-",3.10296887599725,,
12,"posterize
solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",83,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS¿sa—i",3.17803238200031,,
12,"clean_imagemagic
solarize
enhance_basic_sharpness
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.05946851000044,,
12,"enhance_basic_sharpness
solarize
posterize
crop_morphology
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,3.34773041399967,,
12,"enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology
solarize",0,AURA DANIELA VARGAS ACERO,,3.13787063599921,,
12,"crop_morphology
clean_imagemagic
posterize
solarize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.27771952400144,,
12,"crop_morphology
posterize
solarize
enhance_basic_sharpness
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.2590239680012,,
12,"crop_morphology
posterize
clean_imagemagic
solarize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.27873146600177,,
12,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.52845926500049,,
12,"crop_morphology
clean_imagemagic
solarize
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.26972626000133,,
12,"solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,3.24704359699899,,
12,"enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,3.18907956799922,,
12,"posterize
solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",80,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGA;w",3.2289094910011,,
12,"crop_morphology
enhance_basic_sharpness
posterize
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,2.42362958100057,,
12,"posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize",0,AURA DANIELA VARGAS ACERO,,2.93023977200028,,
12,"enhance_basic_sharpness
clean_imagemagic
solarize
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.21771092600102,,
12,"enhance_basic_sharpness
solarize
clean_imagemagic
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.43400470399865,,
12,"solarize
enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic",70,AURA DANIELA VARGAS ACERO,".. =RA_ DANIEL!
ARGAS'ACÍ' _

-—.",3.65489778399933,,
12,"solarize
posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",49,AURA DANIELA VARGAS ACERO,ARGAS'AC'Z%:£L,3.31464582700028,,
12,"posterize
enhance_basic_sharpness
clean_imagemagic
solarize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.01155972699962,,
12,"solarize
posterize
enhance_basic_sharpness
crop_morphology",94,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS AE—;©",2.26273169900014,,
12,"enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology
solarize",96,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS A9ERO",3.23294522800097,,
12,"enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,,3.42725805600094,,
12,"posterize
clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,3.11121050400106,,
12,"posterize
solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA
www",3.16234798800178,,
12,"clean_imagemagic
enhance_basic_sharpness
solarize
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.08172176399967,,
12,"crop_morphology
solarize
enhance_basic_sharpness
posterize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.56355783599975,,
12,"posterize
enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic",77,AURA DANIELA VARGAS ACERO,"""¿: :...! _ .

  

AURA DANIELA
vARºA-f»w",3.34827388300255,,
12,"clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology
solarize",98,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACER",2.98543731499922,,
12,"posterize
enhance_basic_sharpness
clean_imagemagic",95,AURA DANIELA VARGAS ACERO,"AURA DANIELA ¿
VARGAS¿$5.$",2.54063868500089,,
12,"clean_imagemagic
enhance_basic_sharpness
solarize
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,",…",3.0357734320005,,
12,"posterize
crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic",80,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGA5w",3.22422885800188,,
12,"crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,2.50817045599979,,
12,"posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize",0,AURA DANIELA VARGAS ACERO,,2.95030948099884,,
12,"enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,3.1326417900018,,
12,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize
solarize",98,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACER",2.95584903000054,,
12,"posterize
solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA
www",3.16310520300249,,
12,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize
solarize",0,AURA DANIELA VARGAS ACERO,,2.26130964599906,,
12,"crop_morphology
solarize
posterize
enhance_basic_sharpness
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.4242905659994,,
12,"enhance_basic_sharpness
crop_morphology",37,AURA DANIELA VARGAS ACERO,"XUmvmid_adhdagégicay
Mm“ 1%cnológita de Columbia",3.6795266529989,,
12,"crop_morphology
solarize
posterize
clean_imagemagic
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.42788254599873,,
12,"crop_morphology
posterize
solarize
clean_imagemagic
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.24926415300069,,
12,"clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,3.00142115099879,,
12,"enhance_basic_sharpness
crop_morphology
clean_imagemagic",92,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACFRD",3.28876667899931,,
12,"solarize
enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.32344851200105,,
12,"solarize
crop_morphology
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.61611421700218,,
12,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,3.53693379099968,,
12,"clean_imagemagic
crop_morphology
posterize
solarize
enhance_basic_sharpness",98,AURA DANIELA VARGAS ACERO,"%% ?

      

AURA DANIELA
VARGAS ACER",5.93206908400134,,
12,"crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,2.43350393400033,,
12,"posterize
enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology",80,AURA DANIELA VARGAS ACERO,"""¿: :...! _ .

  

AURA DANIELA
""aww",3.22842520499944,,
12,"clean_imagemagic
crop_morphology
solarize
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.95881341000131,,
12,"enhance_basic_sharpness
clean_imagemagic
posterize
solarize
crop_morphology",96,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS A9ERO",3.20545714199943,,
12,"solarize
enhance_basic_sharpness
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.69092334800007,,
12,"crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,2.52578409399939,,
12,"solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize",0,AURA DANIELA VARGAS ACERO,,2.73676461299874,,
12,"enhance_basic_sharpness
posterize
crop_morphology
solarize
clean_imagemagic",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS",3.10291279600096,,
12,"enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize
solarize",92,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACFRD",3.29685349099964,,
12,"clean_imagemagic
posterize
enhance_basic_sharpness
solarize
crop_morphology",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
. VARGAS ACERO

—-—- . .-",3.0897427480013,,
12,"crop_morphology
solarize
clean_imagemagic
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.4245258840001,,
12,"posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize",0,AURA DANIELA VARGAS ACERO,,2.88522643999931,,
12,"solarize
crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.704303358998,,
12,"enhance_basic_sharpness
crop_morphology
solarize
posterize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,3.41359117499815,,
12,"solarize
posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,3.22377285999937,,
12,"clean_imagemagic
posterize
crop_morphology
solarize
enhance_basic_sharpness",98,AURA DANIELA VARGAS ACERO,"%% ?

      

AURA DANIELA
VARGAS ACER",6.01102779299799,,
12,"solarize
posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",0,AURA DANIELA VARGAS ACERO,,3.22197036499892,,
12,"posterize
clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology",0,AURA DANIELA VARGAS ACERO,,2.83036742399781,,
12,"clean_imagemagic
crop_morphology
posterize
enhance_basic_sharpness
solarize",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
. VARGAS ACERO

—-—- . .-",3.03334445799919,,
12,"enhance_basic_sharpness
clean_imagemagic",100,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS ACERO",2.35540570700141,,
12,"solarize
posterize
enhance_basic_sharpness",94,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS AE—;©",1.56647220299783,,
12,"posterize
crop_morphology
clean_imagemagic
solarize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.96222915400176,,
12,"posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize",0,AURA DANIELA VARGAS ACERO,,2.91017699700024,,
12,"posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
solarize",0,AURA DANIELA VARGAS ACERO,,2.9585818459982,,
12,"solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,,3.18999674100087,,
12,"solarize
enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic",28,AURA DANIELA VARGAS ACERO,".
… vllmw'x-""n1l'u'u ...a,
“ -' -:….-qu.. ::.",4.12120180999955,,
12,"crop_morphology
posterize
enhance_basic_sharpness
solarize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.24916658599977,,
12,"solarize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.40502411899979,,
12,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.92001036199872,,
12,"solarize
enhance_basic_sharpness
crop_morphology",56,AURA DANIELA VARGAS ACERO,AURA DANEELÁ,3.35292169999957,,
12,"solarize
posterize
crop_morphology",94,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGAS AE—;©",2.22102814299978,,
12,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize
solarize",0,AURA DANIELA VARGAS ACERO,,2.34372982100103,,
12,"enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,3.22406608900019,,
12,"posterize
solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA
www",3.12655558000006,,
12,"clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology
posterize",0,AURA DANIELA VARGAS ACERO,,2.97547824399953,,
12,"crop_morphology
enhance_basic_sharpness
posterize
solarize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.3851284049997,,
12,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
solarize
posterize",0,AURA DANIELA VARGAS ACERO,,2.36925280000105,,
12,"posterize
enhance_basic_sharpness",86,AURA DANIELA VARGAS ACERO,"AURA DANIELA '
VARGAS AC% 4 i",0.977031739999802,,
12,"solarize
crop_morphology",35,AURA DANIELA VARGAS ACERO,"—Uptc

aw 4 5Univcrsidnd Pedagógica

fn…ww de Columbia",3.88196315900132,,
12,"solarize
crop_morphology
enhance_basic_sharpness
posterize
clean_imagemagic",0,AURA DANIELA VARGAS ACERO,,2.86311696000121,,
12,"enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic
posterize",0,AURA DANIELA VARGAS ACERO,,3.3610481709984,,
12,"clean_imagemagic
posterize
solarize
enhance_basic_sharpness
crop_morphology",98,AURA DANIELA VARGAS ACERO,"%% ?

      

AURA DANIELA
VARGAS ACER",5.94898533999913,,
12,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",43,AURA DANIELA VARGAS ACERO,ARGAS'AC'Z'&¿Q,3.34000039000057,,
12,"solarize
crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness",0,AURA DANIELA VARGAS ACERO,,2.71542972200041,,
12,"solarize
posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",49,AURA DANIELA VARGAS ACERO,ARGAS'AC'Z%:£L,3.41155196200089,,
12,"posterize
solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",80,AURA DANIELA VARGAS ACERO,"AURA DANIELA
VARGA5w",3.22683237300043,,
13,original,100,CLAUDIA MARCELA GONZALEZ AMAYA,"…, … ……v.—…d…|w.mgng….y
_…— rec.…m… a.— na……
¡tu“

  

CLAUDIA MARCELA
GONZALEZ AMAYA",1.51711024799988,,
13,"crop_morphology
posterize
enhance_basic_sharpness
solarize
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.13953820599818,,
13,"posterize
crop_morphology
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.83322249199955,,
13,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.84148496499984,,
13,"solarize
posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.31295080199925,,
13,"crop_morphology
enhance_basic_sharpness
posterize
solarize
clean_imagemagic",100,CLAUDIA MARCELA GONZALEZ AMAYA,"CLAUDIA MARCELA
GONZALEZ AMAYA",3.47185342300145,,
13,"enhance_basic_sharpness
posterize
solarize
crop_morphology
clean_imagemagic",100,CLAUDIA MARCELA GONZALEZ AMAYA,"CLAUDIA MARCELA
GONZALEZ AMAYA

g.—",3.20432490800158,,
13,"crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness
solarize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.11519285400027,,
13,"clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness
solarize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.18326947599962,,
13,"crop_morphology
solarize
clean_imagemagic
posterize
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.46580146300039,,
13,"enhance_basic_sharpness
crop_morphology",82,CLAUDIA MARCELA GONZALEZ AMAYA,"Univcrvídnd mm ¿[416 muy
tecnológica de Columbia

 

…;

CLAUDIA MARCELA
sONZALEZ AMAYA",5.41673850699954,,
13,"clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness
posterize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.31679768100003,,
13,"posterize
clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.95546848799859,,
13,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.91760113599958,,
13,"posterize
enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.16066537599909,,
13,"solarize
crop_morphology
clean_imagemagic",69,CLAUDIA MARCELA GONZALEZ AMAYA,"”(Crt—AuplA MARCELA
gf*Qng£EZ-AMAYA, _…..' /",4.49431654900036,,
13,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.87050104700211,,
13,"solarize
posterize
crop_morphology
clean_imagemagic",33,CLAUDIA MARCELA GONZALEZ AMAYA,"nmn.

Í B:,…—,._—, a.'Au'",3.47714380800062,,
13,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize
posterize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.11815913999999,,
13,"solarize
crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.49705161099882,,
13,"posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.75217364799937,,
13,"solarize
posterize
enhance_basic_sharpness
crop_morphology",51,CLAUDIA MARCELA GONZALEZ AMAYA,"©LAU©UA MAR©ELA
G©NZALEZ ÁMAVA",2.161518212999,,
13,"solarize
clean_imagemagic",69,CLAUDIA MARCELA GONZALEZ AMAYA,"*'<:í—AU9|A MARCELA
gf*szggez-AMAYA. -_.; /",3.8200268799992,,
13,"posterize
enhance_basic_sharpness
crop_morphology",100,CLAUDIA MARCELA GONZALEZ AMAYA,"Univcrxidnd l'gedn úgj cny
Tecnológica n= Culumhla

 

ME

CLAUDIA MARCELA
GONZALEZ AMAYA",3.06955428000037,,
13,"enhance_basic_sharpness
crop_morphology
solarize
posterize
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.61117118399852,,
13,"posterize
solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.71841526800199,,
13,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.64713135100101,,
13,"crop_morphology
posterize
solarize
clean_imagemagic
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.12647416499931,,
13,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",69,CLAUDIA MARCELA GONZALEZ AMAYA,"¡, ..

""CLAUDIA MARCELA
. _ GONZA_EE_Z_¿XLVIAYA _ ___. ,./",3.92515298100079,,
13,"posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.93993398300154,,
13,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize
posterize",18,CLAUDIA MARCELA GONZALEZ AMAYA,"r W“J<:W:*

 

>'º*'ºwm '*€P <….¡wíñ…w__",5.12885731599999,,
13,"clean_imagemagic
crop_morphology
solarize
posterize
enhance_basic_sharpness",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.11482554900067,,
13,"solarize
clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology",66,CLAUDIA MARCELA GONZALEZ AMAYA,"/. _.
1J/ f'-' '

' ,.""'GUAURIA MARCELA

¡ ©QN' z»p£ez— AMAYA - ___. /",4.50533519200144,,
13,"posterize
crop_morphology",100,CLAUDIA MARCELA GONZALEZ AMAYA,"Univcrxidnd l'gedn úgj cny
Tecnológica n= Culumhla

 

ME

CLAUDIA MARCELA
GONZALEZ AMAYA",3.03241031499783,,
13,"crop_morphology
posterize
solarize
enhance_basic_sharpness
clean_imagemagic",0,CLAUDIA MARCELA GONZALEZ AMAYA,,3.13368051499856,,
13,"clean_imagemagic
solarize
posterize
enhance_basic_sharpness
crop_morphology",0,CLAUDIA MARCELA GONZALEZ AMAYA,,2.85859484399953,,
